study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA689664	SAMN17213991	SRX9789116	SRR13365089	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13365089/SRR13365089.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13365089	sample_output_PED_176_TR2	
PRJNA689664	SAMN17214060	SRX9789193	SRR13365012	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13365012/SRR13365012.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13365012	sample_output_PED_207_TR1	
PRJNA689664	SAMN17213989	SRX9789114	SRR13365091	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13365091/SRR13365091.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13365091	sample_output_PED_175_TR2	
PRJNA689664	SAMN17213986	SRX9789111	SRR13365094	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13365094/SRR13365094.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13365094	sample_output_PED_174_TR1	
PRJNA689664	SAMN17214056	SRX9789189	SRR13365016	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13365016/SRR13365016.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13365016	sample_output_PED_205_TR1	
PRJNA689664	SAMN17213988	SRX9789113	SRR13365092	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13365092/SRR13365092.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13365092	sample_output_PED_175_TR1	
PRJNA689664	SAMN17213984	SRX9789108	SRR13365097	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13365097/SRR13365097.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13365097	sample_output_PED_173_TR1	
PRJNA689664	SAMN17213777	SRX9789188	SRR13365017	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13365017/SRR13365017.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13365017	sample_output_Bead5-F11_TR2	
PRJNA689664	SAMN17213987	SRX9789112	SRR13365093	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13365093/SRR13365093.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13365093	sample_output_PED_174_TR2	
PRJNA689664	SAMN17213982	SRX9789106	SRR13365099	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13365099/SRR13365099.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13365099	sample_output_PED_172_TR1	
PRJNA689664	SAMN17214053	SRX9789185	SRR13365020	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/020/SRR13365020/SRR13365020.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/020/SRR13365020	sample_output_PED_203_TR2	
PRJNA689664	SAMN17213983	SRX9789107	SRR13365098	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13365098/SRR13365098.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13365098	sample_output_PED_172_TR2	
PRJNA689664	SAMN17213769	SRX9789099	SRR13365106	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/006/SRR13365106/SRR13365106.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/006/SRR13365106	sample_output_Bead3-E11_TR2	
PRJNA689664	SAMN17214052	SRX9789184	SRR13365021	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13365021/SRR13365021.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13365021	sample_output_PED_203_TR1	
PRJNA689664	SAMN17213981	SRX9789105	SRR13365100	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13365100/SRR13365100.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13365100	sample_output_PED_171_TR2	
PRJNA689664	SAMN17213974	SRX9789097	SRR13365108	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13365108/SRR13365108.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13365108	sample_output_PED_169_TR1	
PRJNA689664	SAMN17214051	SRX9789183	SRR13365022	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13365022/SRR13365022.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13365022	sample_output_PED_202_TR2	
PRJNA689664	SAMN17213979	SRX9789103	SRR13365102	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13365102/SRR13365102.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13365102	sample_output_PED_170_TR2	
PRJNA689664	SAMN17213973	SRX9789096	SRR13365109	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13365109/SRR13365109.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13365109	sample_output_PED_168_TR2	
PRJNA689664	SAMN17214050	SRX9789182	SRR13365023	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13365023/SRR13365023.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13365023	sample_output_PED_202_TR1	
PRJNA689664	SAMN17213977	SRX9789101	SRR13365104	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13365104/SRR13365104.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13365104	sample_output_PED_16_TR2	
PRJNA689664	SAMN17213969	SRX9789092	SRR13365113	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/013/SRR13365113/SRR13365113.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/013/SRR13365113	sample_output_PED_166_TR2	
PRJNA689664	SAMN17214047	SRX9789179	SRR13365026	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13365026/SRR13365026.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13365026	sample_output_PED_200_TR2	
PRJNA689664	SAMN17213975	SRX9789098	SRR13365107	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13365107/SRR13365107.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13365107	sample_output_PED_169_TR2	
PRJNA689664	SAMN17213962	SRX9789084	SRR13365121	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13365121/SRR13365121.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13365121	sample_output_PED_163_TR1	
PRJNA689664	SAMN17213776	SRX9789177	SRR13365028	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13365028/SRR13365028.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13365028	sample_output_Bead5-F11_TR1	
PRJNA689664	SAMN17213972	SRX9789095	SRR13365110	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13365110/SRR13365110.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13365110	sample_output_PED_168_TR1	
PRJNA689664	SAMN17213961	SRX9789083	SRR13365122	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13365122/SRR13365122.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13365122	sample_output_PED_162_TR2	
PRJNA689664	SAMN17213749	SRX9789176	SRR13365029	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13365029/SRR13365029.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13365029	sample_output_BEAD2-B12_TR2	
PRJNA689664	SAMN17213768	SRX9789088	SRR13365117	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13365117/SRR13365117.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13365117	sample_output_Bead3-E11_TR1	
PRJNA689664	SAMN17213957	SRX9789079	SRR13365126	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13365126/SRR13365126.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13365126	sample_output_PED_160_TR2	
PRJNA689664	SAMN17213963	SRX9789085	SRR13365120	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/020/SRR13365120/SRR13365120.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/020/SRR13365120	sample_output_PED_163_TR2	
PRJNA689664	SAMN17214043	SRX9789173	SRR13365032	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13365032/SRR13365032.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13365032	sample_output_PED_19_TR2	
PRJNA689664	SAMN17213956	SRX9789078	SRR13365127	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13365127/SRR13365127.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13365127	sample_output_PED_160_TR1	
PRJNA689664	SAMN17213959	SRX9789081	SRR13365124	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13365124/SRR13365124.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13365124	sample_output_PED_161_TR2	
PRJNA689664	SAMN17214038	SRX9789168	SRR13365037	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13365037/SRR13365037.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13365037	sample_output_PED_198_TR1	
PRJNA689664	SAMN17213951	SRX9789072	SRR13365133	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/033/SRR13365133/SRR13365133.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/033/SRR13365133	sample_output_PED_158_TR2	
PRJNA689664	SAMN17213955	SRX9789076	SRR13365129	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13365129/SRR13365129.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13365129	sample_output_PED_15_TR2	
PRJNA689664	SAMN17214036	SRX9789166	SRR13365039	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13365039/SRR13365039.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13365039	sample_output_PED_197_TR1	
PRJNA689664	SAMN17213946	SRX9789067	SRR13365138	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/038/SRR13365138/SRR13365138.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/038/SRR13365138	sample_output_PED_156_TR1	
PRJNA689664	SAMN17213947	SRX9789068	SRR13365137	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13365137/SRR13365137.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13365137	sample_output_PED_156_TR2	
PRJNA689664	SAMN17213766	SRX9789066	SRR13365139	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13365139/SRR13365139.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13365139	sample_output_Bead3-D12_TR1	
PRJNA689664	SAMN17213775	SRX9789165	SRR13365040	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13365040/SRR13365040.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13365040	sample_output_Bead5-E12_TR2	
PRJNA689664	SAMN17213748	SRX9789060	SRR13365140	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13365140/SRR13365140.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13365140	sample_output_BEAD2-B12_TR1	
PRJNA689664	SAMN17213756	SRX9789063	SRR13365142	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13365142/SRR13365142.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13365142	sample_output_BEAD8-H12_TR1	
PRJNA689664	SAMN17213846	SRX9789064	SRR13365141	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/041/SRR13365141/SRR13365141.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/041/SRR13365141	sample_output_PED_110_TR1	
PRJNA689664	SAMN17214032	SRX9789161	SRR13365044	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13365044/SRR13365044.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13365044	sample_output_PED_195_TR1	
PRJNA689664	SAMN17213942	SRX9789056	SRR13365148	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/048/SRR13365148/SRR13365148.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/048/SRR13365148	sample_output_PED_154_TR1	
PRJNA689664	SAMN17213747	SRX9789062	SRR13365143	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13365143/SRR13365143.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13365143	sample_output_BEAD1-A12_TR2	
PRJNA689664	SAMN17214016	SRX9789144	SRR13365061	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13365061/SRR13365061.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13365061	sample_output_PED_188_TR1	
PRJNA689664	SAMN17213940	SRX9789054	SRR13365150	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/050/SRR13365150/SRR13365150.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/050/SRR13365150	sample_output_PED_153_TR1	
PRJNA689664	SAMN17213945	SRX9789059	SRR13365145	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13365145/SRR13365145.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13365145	sample_output_PED_155_TR2	
PRJNA689664	SAMN17213773	SRX9789143	SRR13365062	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13365062/SRR13365062.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13365062	sample_output_Bead4-E12_TR2	
PRJNA689664	SAMN17213935	SRX9789048	SRR13365156	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13365156/SRR13365156.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13365156	sample_output_PED_150_TR2	
PRJNA689664	SAMN17213944	SRX9789058	SRR13365146	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13365146/SRR13365146.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13365146	sample_output_PED_155_TR1	
PRJNA689664	SAMN17214015	SRX9789142	SRR13365063	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13365063/SRR13365063.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13365063	sample_output_PED_187_TR2	
PRJNA689664	SAMN17213934	SRX9789047	SRR13365157	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13365157/SRR13365157.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13365157	sample_output_PED_150_TR1	
PRJNA689664	SAMN17213943	SRX9789057	SRR13365147	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13365147/SRR13365147.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13365147	sample_output_PED_154_TR2	
PRJNA689664	SAMN17213930	SRX9789043	SRR13365161	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13365161/SRR13365161.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13365161	sample_output_PED_149_TR1	
PRJNA689664	SAMN17214014	SRX9789141	SRR13365064	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13365064/SRR13365064.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13365064	sample_output_PED_187_TR1	
PRJNA689664	SAMN17213941	SRX9789055	SRR13365149	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13365149/SRR13365149.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13365149	sample_output_PED_153_TR2	
PRJNA689664	SAMN17213937	SRX9789051	SRR13365153	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13365153/SRR13365153.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13365153	sample_output_PED_151_TR2	
PRJNA689664	SAMN17213924	SRX9789036	SRR13365168	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13365168/SRR13365168.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13365168	sample_output_PED_146_TR1	
PRJNA689664	SAMN17214012	SRX9789139	SRR13365066	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13365066/SRR13365066.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13365066	sample_output_PED_186_TR1	
PRJNA689664	SAMN17213936	SRX9789050	SRR13365154	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13365154/SRR13365154.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13365154	sample_output_PED_151_TR1	
PRJNA689664	SAMN17213922	SRX9789034	SRR13365170	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13365170/SRR13365170.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13365170	sample_output_PED_145_TR1	
PRJNA689664	SAMN17214011	SRX9789138	SRR13365067	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13365067/SRR13365067.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13365067	sample_output_PED_185_TR2	
PRJNA689664	SAMN17213765	SRX9789049	SRR13365155	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13365155/SRR13365155.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13365155	sample_output_Bead2-D12_TR2	
PRJNA689664	SAMN17213918	SRX9789030	SRR13365174	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13365174/SRR13365174.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13365174	sample_output_PED_143_TR1	
PRJNA689664	SAMN17214006	SRX9789133	SRR13365072	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/072/SRR13365072/SRR13365072.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/072/SRR13365072	sample_output_PED_183_TR1	
PRJNA689664	SAMN17213933	SRX9789046	SRR13365158	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13365158/SRR13365158.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13365158	sample_output_PED_14_TR2	
PRJNA689664	SAMN17214003	SRX9789129	SRR13365076	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13365076/SRR13365076.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13365076	sample_output_PED_181_TR2	
PRJNA689664	SAMN17213932	SRX9789045	SRR13365159	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13365159/SRR13365159.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13365159	sample_output_PED_14_TR1	
PRJNA689664	SAMN17213763	SRX9789027	SRR13365177	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13365177/SRR13365177.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13365177	sample_output_Bead2-D11_TR2	
PRJNA689664	SAMN17214002	SRX9789128	SRR13365077	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13365077/SRR13365077.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13365077	sample_output_PED_181_TR1	
PRJNA689664	SAMN17213927	SRX9789040	SRR13365164	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13365164/SRR13365164.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13365164	sample_output_PED_147_TR2	
PRJNA689664	SAMN17213914	SRX9789025	SRR13365179	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13365179/SRR13365179.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13365179	sample_output_PED_141_TR1	
PRJNA689664	SAMN17213999	SRX9789125	SRR13365080	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13365080/SRR13365080.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13365080	sample_output_PED_17_TR2	
PRJNA689664	SAMN17213764	SRX9789038	SRR13365166	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13365166/SRR13365166.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13365166	sample_output_Bead2-D12_TR1	
PRJNA689664	SAMN17213911	SRX9789022	SRR13365182	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13365182/SRR13365182.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13365182	sample_output_PED_13_TR2	
PRJNA689664	SAMN17213997	SRX9789123	SRR13365082	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13365082/SRR13365082.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13365082	sample_output_PED_179_TR2	
PRJNA689664	SAMN17213925	SRX9789037	SRR13365167	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13365167/SRR13365167.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13365167	sample_output_PED_146_TR2	
PRJNA689664	SAMN17213910	SRX9789021	SRR13365183	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13365183/SRR13365183.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13365183	sample_output_PED_13_TR1	
PRJNA689664	SAMN17213996	SRX9789122	SRR13365083	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13365083/SRR13365083.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13365083	sample_output_PED_179_TR1	
PRJNA689664	SAMN17213920	SRX9789032	SRR13365172	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/072/SRR13365172/SRR13365172.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/072/SRR13365172	sample_output_PED_144_TR1	
PRJNA689664	SAMN17213908	SRX9789019	SRR13365185	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13365185/SRR13365185.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13365185	sample_output_PED_139_TR1	
PRJNA689664	SAMN17213771	SRX9789121	SRR13365084	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13365084/SRR13365084.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13365084	sample_output_Bead4-E11_TR2	
PRJNA689664	SAMN17213917	SRX9789029	SRR13365175	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13365175/SRR13365175.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13365175	sample_output_PED_142_TR2	
PRJNA689664	SAMN17213907	SRX9789018	SRR13365186	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13365186/SRR13365186.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13365186	sample_output_PED_138_TR2	
PRJNA689664	SAMN17213994	SRX9789119	SRR13365086	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13365086/SRR13365086.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13365086	sample_output_PED_178_TR1	
PRJNA689664	SAMN17213912	SRX9789023	SRR13365181	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13365181/SRR13365181.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13365181	sample_output_PED_140_TR1	
PRJNA689664	SAMN17213906	SRX9789017	SRR13365187	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/087/SRR13365187/SRR13365187.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/087/SRR13365187	sample_output_PED_138_TR1	
PRJNA689664	SAMN17213992	SRX9789117	SRR13365088	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13365088/SRR13365088.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13365088	sample_output_PED_177_TR1	
